Date,Open,High,Low,Close,Adj Close,Volume
2014-01-29,91.309998,91.959999,90.290001,90.620003,77.086433,8145900
2014-01-30,91.529999,93.849998,90.730003,93.199997,79.281105,14764700
2014-01-31,92.160004,94.690002,92.010002,93.910004,79.885086,9697300
2014-02-03,93.739998,93.940002,91.949997,92.419998,78.617607,9084100
2014-02-04,92.480003,92.650002,91.489998,92.500000,78.685646,6839700
2014-02-05,92.239998,92.510002,91.059998,91.959999,78.226288,5134500
2014-02-06,91.940002,94.230003,91.790001,93.830002,79.817024,6844200
2014-02-07,94.169998,95.239998,93.879997,94.870003,80.701714,9140200
2014-02-10,94.970001,94.980003,93.629997,94.500000,80.386978,5933400
2014-02-11,94.620003,95.339996,94.279999,94.959999,80.778259,6006100
2014-02-12,95.309998,96.639999,95.169998,96.169998,81.807556,8002000
2014-02-13,95.290001,96.410004,95.110001,96.110001,81.756516,4387000
2014-02-14,95.860001,96.680000,95.839996,96.550003,82.130806,4145300
2014-02-18,95.849998,96.940002,95.849998,96.559998,82.139305,4871700
2014-02-19,96.190002,97.669998,96.110001,96.209999,81.841591,5865200
2014-02-20,96.510002,97.519997,95.300003,96.919998,82.445541,7718400
2014-02-21,97.110001,97.949997,96.919998,97.500000,82.938919,5554600
2014-02-24,97.550003,98.239998,97.180000,97.320000,82.785812,4887800
2014-02-25,96.839996,96.980003,95.820000,96.410004,82.011726,5989200
2014-02-26,96.660004,97.910004,96.339996,97.199997,82.683739,4753900
2014-02-27,97.209999,97.639999,96.519997,96.699997,82.258408,4337700
2014-02-28,96.629997,97.519997,96.300003,96.970001,82.488083,5411100
2014-03-03,96.320000,96.669998,95.599998,96.309998,81.926659,4859200
2014-03-04,97.199997,97.459999,96.559998,97.019997,82.530609,6261300
2014-03-05,96.540001,96.900002,95.879997,96.370003,81.977676,5384800
2014-03-06,96.949997,98.150002,96.660004,97.599998,83.023987,6714300
2014-03-07,97.779999,97.870003,96.500000,97.050003,82.556145,5259200
2014-03-10,96.639999,96.800003,95.860001,96.750000,82.300957,4640300
2014-03-11,97.089996,97.910004,96.620003,96.839996,82.377502,5731200
2014-03-12,96.300003,97.239998,96.300003,96.820000,82.360489,4448600
2014-03-13,97.199997,97.730003,95.059998,95.610001,81.331215,8434600
2014-03-14,95.449997,96.250000,95.199997,95.389999,81.144058,5002000
2014-03-17,95.989998,96.449997,95.550003,95.669998,81.382233,4697200
2014-03-18,96.120003,96.650002,95.699997,96.410004,82.011726,4921300
2014-03-19,96.089996,96.720001,95.250000,96.040001,81.696968,5109200
2014-03-20,95.709999,96.239998,95.099998,96.209999,81.841591,4396000
2014-03-21,97.070000,97.629997,96.669998,97.389999,82.845360,8339700
2014-03-24,97.599998,97.599998,96.419998,96.849998,82.386002,4808600
2014-03-25,97.360001,99.339996,97.150002,98.589996,83.866135,9070400
2014-03-26,99.279999,99.599998,97.800003,97.800003,83.194130,5610200
2014-03-27,97.820000,98.889999,97.290001,98.449997,83.747070,4947700
2014-03-28,98.910004,99.620003,98.779999,99.389999,84.546692,5821500
2014-03-31,100.000000,100.629997,99.050003,99.370003,84.529663,5772600
2014-04-01,98.940002,100.080002,98.940002,99.809998,84.903931,4814300
2014-04-02,100.040001,102.760002,99.879997,102.629997,87.302803,9358300
2014-04-03,101.919998,103.199997,101.610001,102.550003,87.234734,8230200
2014-04-04,102.889999,103.379997,101.910004,102.169998,86.911514,4889200
2014-04-07,101.610001,102.070000,100.410004,101.110001,86.009773,5215100
2014-04-08,100.980003,103.250000,100.959999,102.389999,87.098633,6626900
2014-04-09,102.650002,103.199997,101.849998,102.989998,87.609032,4062000
2014-04-10,102.910004,103.720001,101.989998,102.260002,86.988060,4538900
2014-04-11,101.099998,102.099998,100.970001,101.449997,86.299011,5363900
2014-04-14,102.180000,102.830002,100.949997,102.779999,87.430397,4114100
2014-04-15,102.629997,103.089996,101.260002,102.500000,87.192200,6317900
2014-04-16,102.620003,103.150002,102.209999,102.930000,88.073555,3801400
2014-04-17,103.050003,103.440002,102.599998,102.830002,87.987991,3556800
2014-04-21,102.900002,102.980003,101.550003,102.639999,87.825409,3821400
2014-04-22,102.779999,104.139999,102.760002,103.690002,88.723846,4528500
2014-04-23,103.559998,104.620003,103.180000,103.379997,88.458588,6427400
2014-04-24,106.019997,107.400002,104.790001,105.279999,90.084351,8849200
2014-04-25,105.029999,105.279999,103.290001,104.690002,89.579514,5731800
2014-04-28,104.989998,105.419998,103.250000,104.260002,89.211594,4036200
2014-04-29,104.790001,105.500000,103.830002,105.300003,90.101463,4975800
2014-04-30,105.230003,106.239998,104.989998,105.400002,90.187042,5199300
2014-05-01,105.199997,105.790001,104.629997,105.070000,89.904671,2970800
2014-05-02,104.930000,105.580002,104.730003,105.010002,89.853340,2677000
2014-05-05,104.660004,104.800003,103.809998,104.519997,89.434052,3166400
2014-05-06,104.209999,104.470001,103.599998,103.870003,88.877861,2836300
2014-05-07,104.099998,104.660004,103.430000,104.620003,89.519623,3399800
2014-05-08,104.550003,105.019997,104.150002,104.940002,89.793419,3118400
2014-05-09,104.959999,105.300003,104.300003,105.059998,89.896103,2761800
2014-05-12,105.709999,106.500000,105.650002,106.199997,90.871574,3664200
2014-05-13,106.500000,108.209999,105.820000,107.150002,91.684456,3951500
2014-05-14,106.849998,107.040001,106.300003,106.529999,91.153946,3082300
2014-05-15,106.489998,106.739998,104.040001,104.989998,89.836212,5151000
2014-05-16,105.050003,106.050003,104.169998,106.029999,90.726105,4403300
2014-05-19,105.419998,105.529999,104.720001,105.389999,90.178467,3924300
2014-05-20,104.790001,104.809998,100.720001,101.559998,86.901276,9277600
2014-05-21,101.480003,103.000000,101.480003,102.879997,88.030762,5460200
2014-05-22,102.900002,103.879997,102.510002,103.080002,88.201904,3112300
2014-05-23,103.150002,104.150002,103.150002,104.029999,89.014771,2888600
2014-05-27,104.199997,104.480003,103.459999,103.680000,88.715302,3443400
2014-05-28,103.529999,103.860001,102.849998,102.910004,88.056450,3353300
2014-05-29,103.279999,103.669998,102.559998,103.599998,88.646843,3071200
2014-05-30,102.900002,102.980003,101.550003,102.230003,87.474586,5939300
2014-06-02,102.419998,103.940002,102.010002,103.760002,88.783745,3747000
2014-06-03,103.419998,104.570000,103.050003,104.489998,89.408371,3643600
2014-06-04,104.419998,105.099998,104.070000,104.309998,89.254372,2879900
2014-06-05,104.800003,107.120003,104.769997,106.959999,91.521873,5389200
